ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
109-74-6886|4326058694276749|Tanya|Clark|F|06629 Diane Row Apt. 518|Beulah|MO|65436|37.6158|-91.9064|91|Chemical engineer|1952-05-28|594718705680|adults_50up_female_rural.json|ceb183bbef8cd67725aa7e39a7ebd28f|2005-09-26|00:17:47|1127674067|grocery_pos|21.90|1|fraud_Lockman Ltd|38.551375|-92.032593
109-74-6886|4326058694276749|Tanya|Clark|F|06629 Diane Row Apt. 518|Beulah|MO|65436|37.6158|-91.9064|91|Chemical engineer|1952-05-28|594718705680|adults_50up_female_rural.json|27b986fe1d944413fabbab568e9be2d4|2005-09-26|02:28:08|1127681888|gas_transport|357.89|1|fraud_Huels-Hahn|38.300779|-91.794224
109-74-6886|4326058694276749|Tanya|Clark|F|06629 Diane Row Apt. 518|Beulah|MO|65436|37.6158|-91.9064|91|Chemical engineer|1952-05-28|594718705680|adults_50up_female_rural.json|7c3af734af97bd9452465026184cd1b6|2005-09-27|23:27:16|1127843836|misc_net|344.03|1|fraud_Huel-Langworth|36.843529|-92.682183
109-74-6886|4326058694276749|Tanya|Clark|F|06629 Diane Row Apt. 518|Beulah|MO|65436|37.6158|-91.9064|91|Chemical engineer|1952-05-28|594718705680|adults_50up_female_rural.json|dbcd3fd8917b7dad22bb68a77e5ec910|2005-09-27|23:40:25|1127844625|shopping_net|829.42|1|fraud_Schmeler, Bashirian and Price|37.024805|-92.617940
109-74-6886|4326058694276749|Tanya|Clark|F|06629 Diane Row Apt. 518|Beulah|MO|65436|37.6158|-91.9064|91|Chemical engineer|1952-05-28|594718705680|adults_50up_female_rural.json|ed97bac0f12f2337d975554b5a16fd7c|2005-09-27|23:21:28|1127843488|personal_care|1020.93|1|fraud_Leffler-Goldner|37.014779|-91.912280
109-74-6886|4326058694276749|Tanya|Clark|F|06629 Diane Row Apt. 518|Beulah|MO|65436|37.6158|-91.9064|91|Chemical engineer|1952-05-28|594718705680|adults_50up_female_rural.json|2dc003f8642dda3321739e524244c0c7|2005-09-26|21:21:11|1127749871|grocery_pos|947.49|1|fraud_Bauch-Raynor|38.197894|-91.005841
109-74-6886|4326058694276749|Tanya|Clark|F|06629 Diane Row Apt. 518|Beulah|MO|65436|37.6158|-91.9064|91|Chemical engineer|1952-05-28|594718705680|adults_50up_female_rural.json|fe1ac6dc6a05211130035af0aa34bb73|2005-09-27|23:30:11|1127844011|shopping_net|779.96|1|fraud_Labadie, Treutel and Bode|37.049745|-91.435416
109-74-6886|4326058694276749|Tanya|Clark|F|06629 Diane Row Apt. 518|Beulah|MO|65436|37.6158|-91.9064|91|Chemical engineer|1952-05-28|594718705680|adults_50up_female_rural.json|5fdcdaaf7b13090fc39701f3fe92ce39|2005-09-27|23:13:54|1127843034|shopping_pos|47.59|1|fraud_Weimann, Kuhic and Beahan|36.798738|-91.258511
109-74-6886|4326058694276749|Tanya|Clark|F|06629 Diane Row Apt. 518|Beulah|MO|65436|37.6158|-91.9064|91|Chemical engineer|1952-05-28|594718705680|adults_50up_female_rural.json|9f23d8a393937405817b4956ba81e01c|2005-07-29|11:58:47|1122618527|misc_net|48.25|0|fraud_Bednar Group|36.949850|-91.296128
109-74-6886|4326058694276749|Tanya|Clark|F|06629 Diane Row Apt. 518|Beulah|MO|65436|37.6158|-91.9064|91|Chemical engineer|1952-05-28|594718705680|adults_50up_female_rural.json|7de1f816a0c433534e034a81258b6aa4|2005-05-05|02:43:22|1115241202|gas_transport|76.56|0|fraud_Zieme, Bode and Dooley|37.138216|-92.416343
