ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
677-49-1405|3531142626551107|Terri|Wallace|F|21267 Garcia Corners Suite 819|Lady Lake|FL|32162|28.9471|-81.9971|74047|Therapist, sports|1970-12-08|359851424229|adults_50up_female_urban.json|a107b98e01d8e851bd7ec4444e8527d7|2005-06-18|02:10:05|1119040805|gas_transport|12.21|1|fraud_Torp-Labadie|29.335485|-81.834487
677-49-1405|3531142626551107|Terri|Wallace|F|21267 Garcia Corners Suite 819|Lady Lake|FL|32162|28.9471|-81.9971|74047|Therapist, sports|1970-12-08|359851424229|adults_50up_female_urban.json|993785fea33802da5d2bcca6cb89a7bb|2005-06-18|00:12:30|1119033750|grocery_pos|290.07|1|fraud_O'Keefe-Hudson|29.780973|-81.706493
677-49-1405|3531142626551107|Terri|Wallace|F|21267 Garcia Corners Suite 819|Lady Lake|FL|32162|28.9471|-81.9971|74047|Therapist, sports|1970-12-08|359851424229|adults_50up_female_urban.json|3e2be791aa63ff092c8cb831bc59eae8|2005-06-18|03:46:24|1119046584|grocery_pos|299.09|1|fraud_Bogisich Inc|29.002146|-81.930422
677-49-1405|3531142626551107|Terri|Wallace|F|21267 Garcia Corners Suite 819|Lady Lake|FL|32162|28.9471|-81.9971|74047|Therapist, sports|1970-12-08|359851424229|adults_50up_female_urban.json|f9f911425b04a389bc27717218477396|2005-06-19|23:39:18|1119204558|shopping_pos|309.55|1|fraud_Weimann, Kuhic and Beahan|29.301081|-81.683581
677-49-1405|3531142626551107|Terri|Wallace|F|21267 Garcia Corners Suite 819|Lady Lake|FL|32162|28.9471|-81.9971|74047|Therapist, sports|1970-12-08|359851424229|adults_50up_female_urban.json|0432fe28b3647017f0c9a2977d9c43fe|2005-06-18|22:32:59|1119114179|misc_net|927.48|1|fraud_Kerluke PLC|29.645798|-82.131226
677-49-1405|3531142626551107|Terri|Wallace|F|21267 Garcia Corners Suite 819|Lady Lake|FL|32162|28.9471|-81.9971|74047|Therapist, sports|1970-12-08|359851424229|adults_50up_female_urban.json|2366f8180b6c564b3d58ad2ed8d03451|2005-06-18|22:55:02|1119115502|grocery_pos|5.83|1|fraud_Goodwin-Nitzsche|29.628209|-81.484311
677-49-1405|3531142626551107|Terri|Wallace|F|21267 Garcia Corners Suite 819|Lady Lake|FL|32162|28.9471|-81.9971|74047|Therapist, sports|1970-12-08|359851424229|adults_50up_female_urban.json|8f52718779e8648135a0c38e068612b5|2005-06-19|22:47:27|1119201447|misc_pos|1031.71|1|fraud_Stamm-Rodriguez|28.719849|-81.836958
677-49-1405|3531142626551107|Terri|Wallace|F|21267 Garcia Corners Suite 819|Lady Lake|FL|32162|28.9471|-81.9971|74047|Therapist, sports|1970-12-08|359851424229|adults_50up_female_urban.json|25f5fa1edc623adb30cbfb171e3240d8|2005-06-19|12:37:33|1119164853|entertainment|990.69|1|fraud_Padberg-Rogahn|28.532985|-81.657561
677-49-1405|3531142626551107|Terri|Wallace|F|21267 Garcia Corners Suite 819|Lady Lake|FL|32162|28.9471|-81.9971|74047|Therapist, sports|1970-12-08|359851424229|adults_50up_female_urban.json|6d4eeaacb02835aee68a4299678e2c2b|2005-06-19|22:56:32|1119201992|shopping_pos|959.40|1|fraud_Goyette, Howell and Collier|28.454210|-81.910861
677-49-1405|3531142626551107|Terri|Wallace|F|21267 Garcia Corners Suite 819|Lady Lake|FL|32162|28.9471|-81.9971|74047|Therapist, sports|1970-12-08|359851424229|adults_50up_female_urban.json|4f0d812ac123ea7c25592192ab9094a9|2005-06-19|21:47:48|1119197868|shopping_net|389.10|1|fraud_Boyer-Reichert|29.494633|-82.464582
677-49-1405|3531142626551107|Terri|Wallace|F|21267 Garcia Corners Suite 819|Lady Lake|FL|32162|28.9471|-81.9971|74047|Therapist, sports|1970-12-08|359851424229|adults_50up_female_urban.json|898ebffd16208bcb2db9b03f450cb86a|2005-05-01|00:31:16|1114887676|gas_transport|61.07|0|fraud_Robel, Cummerata and Prosacco|29.194734|-82.108815
677-49-1405|3531142626551107|Terri|Wallace|F|21267 Garcia Corners Suite 819|Lady Lake|FL|32162|28.9471|-81.9971|74047|Therapist, sports|1970-12-08|359851424229|adults_50up_female_urban.json|dd519aa33d71fc839c8d4fefdcbcd209|2005-05-11|10:13:52|1115786632|gas_transport|79.68|0|fraud_Erdman-Kertzmann|28.562418|-82.524048
677-49-1405|3531142626551107|Terri|Wallace|F|21267 Garcia Corners Suite 819|Lady Lake|FL|32162|28.9471|-81.9971|74047|Therapist, sports|1970-12-08|359851424229|adults_50up_female_urban.json|c83cd7da0485f0ca100be59d6b3a5781|2005-04-16|06:32:26|1113613346|gas_transport|61.67|0|fraud_Huels-Hahn|28.165127|-81.129011
677-49-1405|3531142626551107|Terri|Wallace|F|21267 Garcia Corners Suite 819|Lady Lake|FL|32162|28.9471|-81.9971|74047|Therapist, sports|1970-12-08|359851424229|adults_50up_female_urban.json|4fbf8ddc627c868fd5749edbeaab63d2|2005-06-14|10:16:48|1118724408|grocery_pos|63.47|0|fraud_Kiehn-Emmerich|28.764673|-82.503005
677-49-1405|3531142626551107|Terri|Wallace|F|21267 Garcia Corners Suite 819|Lady Lake|FL|32162|28.9471|-81.9971|74047|Therapist, sports|1970-12-08|359851424229|adults_50up_female_urban.json|ef0b1959cb475d11acd406c08f7a9359|2005-07-16|03:15:38|1121463938|misc_pos|86.18|0|fraud_Bruen-Yost|28.538187|-82.926977
677-49-1405|3531142626551107|Terri|Wallace|F|21267 Garcia Corners Suite 819|Lady Lake|FL|32162|28.9471|-81.9971|74047|Therapist, sports|1970-12-08|359851424229|adults_50up_female_urban.json|5b26fac2accb463ffde466b7d2a1e73a|2005-07-30|06:37:52|1122685672|misc_pos|89.85|0|fraud_Simonis-Prohaska|28.021871|-82.466879
677-49-1405|3531142626551107|Terri|Wallace|F|21267 Garcia Corners Suite 819|Lady Lake|FL|32162|28.9471|-81.9971|74047|Therapist, sports|1970-12-08|359851424229|adults_50up_female_urban.json|2aae9a934f9665aa6efd15dd507b430c|2005-06-08|05:13:38|1118187818|grocery_pos|56.36|0|fraud_Schoen, Kuphal and Nitzsche|29.926073|-82.408219
677-49-1405|3531142626551107|Terri|Wallace|F|21267 Garcia Corners Suite 819|Lady Lake|FL|32162|28.9471|-81.9971|74047|Therapist, sports|1970-12-08|359851424229|adults_50up_female_urban.json|90ee02399e0c4dea202c75fec62849fb|2005-09-06|07:56:28|1125973588|shopping_pos|73.69|0|fraud_Pouros-Conroy|28.401846|-82.512193
677-49-1405|3531142626551107|Terri|Wallace|F|21267 Garcia Corners Suite 819|Lady Lake|FL|32162|28.9471|-81.9971|74047|Therapist, sports|1970-12-08|359851424229|adults_50up_female_urban.json|7a73c1c9e9ae8e6cce98f93c85bb2a09|2005-07-26|04:18:43|1122331723|misc_pos|70.89|0|fraud_Thiel PLC|28.142747|-81.937076
