ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Laguna Hills|CA|92653|33.5916|-117.6985|45303|Accounting technician|1965-10-03|888022315787|adults_50up_male_urban.json|d4f567ead57d5d5197e4128507d7f462|2005-12-07|01:56:54|1133900814|grocery_pos|10.66|1|fraud_Osinski, Ledner and Leuschke|34.083941|-116.959910
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Laguna Hills|CA|92653|33.5916|-117.6985|45303|Accounting technician|1965-10-03|888022315787|adults_50up_male_urban.json|9d78882266c3712b192304816f9159db|2005-12-07|00:55:06|1133897106|grocery_pos|9.36|1|fraud_Kunze Inc|34.584135|-117.435554
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Laguna Hills|CA|92653|33.5916|-117.6985|45303|Accounting technician|1965-10-03|888022315787|adults_50up_male_urban.json|12dc8d24d262bf6bccde9a706ff8e6f2|2005-12-07|00:32:33|1133895753|gas_transport|287.26|1|fraud_Stroman, Hudson and Erdman|33.555433|-117.495395
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Laguna Hills|CA|92653|33.5916|-117.6985|45303|Accounting technician|1965-10-03|888022315787|adults_50up_male_urban.json|6c3f2e08dd8ade80f4f7940ce31dfb64|2005-12-07|01:41:02|1133899862|grocery_pos|293.13|1|fraud_Kiehn-Emmerich|33.722052|-117.767201
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Laguna Hills|CA|92653|33.5916|-117.6985|45303|Accounting technician|1965-10-03|888022315787|adults_50up_male_urban.json|d7140ad7b549a885eeea2740eb934792|2005-12-07|02:54:50|1133904290|gas_transport|279.56|1|fraud_Corwin-Collins|33.221633|-117.877670
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Laguna Hills|CA|92653|33.5916|-117.6985|45303|Accounting technician|1965-10-03|888022315787|adults_50up_male_urban.json|1b5f30dfc508cda17575ba0e87be0c95|2005-12-07|03:59:45|1133908185|grocery_pos|331.19|1|fraud_Padberg-Welch|33.959890|-118.595490
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Laguna Hills|CA|92653|33.5916|-117.6985|45303|Accounting technician|1965-10-03|888022315787|adults_50up_male_urban.json|2c58184159b8934218d522b85a3989ee|2005-12-08|22:22:28|1134060748|food_dining|949.49|1|fraud_Connelly PLC|33.205524|-117.457819
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Laguna Hills|CA|92653|33.5916|-117.6985|45303|Accounting technician|1965-10-03|888022315787|adults_50up_male_urban.json|ca75fb0548f1c30ab8331ab246e675fe|2005-12-08|23:01:41|1134063101|shopping_pos|1191.15|1|fraud_Hudson-Grady|34.143455|-117.074344
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Laguna Hills|CA|92653|33.5916|-117.6985|45303|Accounting technician|1965-10-03|888022315787|adults_50up_male_urban.json|85f149dc848198a3c6c3300fabb34281|2005-12-08|22:21:59|1134060719|shopping_net|989.54|1|fraud_Labadie, Treutel and Bode|34.230799|-117.412127
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Laguna Hills|CA|92653|33.5916|-117.6985|45303|Accounting technician|1965-10-03|888022315787|adults_50up_male_urban.json|b2b08e05aaff705d9646e6284034f029|2005-12-08|17:15:41|1134042341|shopping_pos|996.16|1|fraud_Sawayn PLC|33.481746|-117.457307
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Laguna Hills|CA|92653|33.5916|-117.6985|45303|Accounting technician|1965-10-03|888022315787|adults_50up_male_urban.json|ab8ea6dcbd451ee8bb78c2d2a90ddc6f|2005-12-08|22:03:45|1134059625|shopping_pos|978.13|1|fraud_Jewess LLC|33.553635|-117.565545
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Laguna Hills|CA|92653|33.5916|-117.6985|45303|Accounting technician|1965-10-03|888022315787|adults_50up_male_urban.json|e8bfd6e547b16bb1c6e1ef758dc50c32|2005-12-08|23:59:46|1134066586|shopping_net|124.29|1|fraud_Fisher-Schowalter|33.887220|-117.071767
