ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
047-20-5764|180032174357488|Phillip|Colon|M|68064 Williams Meadow Suite 398|Wilmar|AR|71675|33.6213|-91.9257|1824|English as a foreign language teacher|1986-04-22|790229857846|adults_2550_male_rural.json|8bcf885b232399f9c5d52a8ec743062c|2005-12-11|03:56:32|1134253592|grocery_pos|8.03|1|fraud_Lockman, West and Runte|34.227306|-92.899593
047-20-5764|180032174357488|Phillip|Colon|M|68064 Williams Meadow Suite 398|Wilmar|AR|71675|33.6213|-91.9257|1824|English as a foreign language teacher|1986-04-22|790229857846|adults_2550_male_rural.json|a9ee5d14bbc8261019ab791b1d82baaf|2005-12-11|01:43:16|1134245596|grocery_net|294.87|1|fraud_Gutmann Ltd|33.350155|-91.475528
047-20-5764|180032174357488|Phillip|Colon|M|68064 Williams Meadow Suite 398|Wilmar|AR|71675|33.6213|-91.9257|1824|English as a foreign language teacher|1986-04-22|790229857846|adults_2550_male_rural.json|6544d9b7135cf4128028fa5a6b8b4f75|2005-12-11|23:50:12|1134325212|shopping_net|757.69|1|fraud_Stanton, Jakubowski and Baumbach|34.474812|-91.654744
047-20-5764|180032174357488|Phillip|Colon|M|68064 Williams Meadow Suite 398|Wilmar|AR|71675|33.6213|-91.9257|1824|English as a foreign language teacher|1986-04-22|790229857846|adults_2550_male_rural.json|3a97208133ff66f4bd174bfc98117fb8|2005-12-12|22:13:40|1134405820|travel|998.95|1|fraud_Ankunding-Carroll|34.555735|-91.257741
047-20-5764|180032174357488|Phillip|Colon|M|68064 Williams Meadow Suite 398|Wilmar|AR|71675|33.6213|-91.9257|1824|English as a foreign language teacher|1986-04-22|790229857846|adults_2550_male_rural.json|c300d4c3369d1a54a2a35177f47a5b2d|2005-12-12|22:10:59|1134405659|food_dining|1054.07|1|fraud_McKenzie-Huels|33.532056|-90.994586
047-20-5764|180032174357488|Phillip|Colon|M|68064 Williams Meadow Suite 398|Wilmar|AR|71675|33.6213|-91.9257|1824|English as a foreign language teacher|1986-04-22|790229857846|adults_2550_male_rural.json|3a541c88d2db9fd137a76eccd9b58edb|2005-12-12|22:50:10|1134408010|shopping_net|974.28|1|fraud_Predovic Inc|33.739867|-91.453031
047-20-5764|180032174357488|Phillip|Colon|M|68064 Williams Meadow Suite 398|Wilmar|AR|71675|33.6213|-91.9257|1824|English as a foreign language teacher|1986-04-22|790229857846|adults_2550_male_rural.json|d594803db24d6f13bbd792b2dc68bab0|2005-12-12|22:28:45|1134406725|shopping_net|903.36|1|fraud_Baumbach, Feeney and Morar|34.522095|-91.641770
047-20-5764|180032174357488|Phillip|Colon|M|68064 Williams Meadow Suite 398|Wilmar|AR|71675|33.6213|-91.9257|1824|English as a foreign language teacher|1986-04-22|790229857846|adults_2550_male_rural.json|41fcec9613265cab28707e3f1519dba9|2005-12-12|23:25:26|1134410126|shopping_net|1307.87|1|fraud_Gerlach Inc|33.335577|-92.543022
047-20-5764|180032174357488|Phillip|Colon|M|68064 Williams Meadow Suite 398|Wilmar|AR|71675|33.6213|-91.9257|1824|English as a foreign language teacher|1986-04-22|790229857846|adults_2550_male_rural.json|c1e9b4a854b9b5664dbfe78ee4ae2a9a|2005-12-11|22:11:48|1134319308|misc_net|130.21|1|fraud_Hamill-Daugherty|33.235737|-92.868030
047-20-5764|180032174357488|Phillip|Colon|M|68064 Williams Meadow Suite 398|Wilmar|AR|71675|33.6213|-91.9257|1824|English as a foreign language teacher|1986-04-22|790229857846|adults_2550_male_rural.json|0afd6302ba4f4e571371198b50a39517|2005-12-11|23:44:12|1134324852|shopping_net|9.10|1|fraud_Hills-Witting|33.980127|-91.505342
