ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
129-92-3569|4944953006776257|Erin|Robinson|F|17365 Anderson Lock Apt. 417|Paradis|LA|70080|29.877|-90.4352|1556|Soil scientist|1991-02-22|202957696746|adults_2550_female_rural.json|733c7f80cdea913528cd7b79702e46b3|2005-12-24|00:38:08|1135364888|misc_net|798.75|1|fraud_Stehr, Jewess and Schimmel|29.341400|-89.658612
129-92-3569|4944953006776257|Erin|Robinson|F|17365 Anderson Lock Apt. 417|Paradis|LA|70080|29.877|-90.4352|1556|Soil scientist|1991-02-22|202957696746|adults_2550_female_rural.json|ba05074afcfcab4ac84df984f31004b1|2005-12-24|05:25:25|1135382125|misc_pos|762.46|1|fraud_Buckridge PLC|29.246763|-91.220261
129-92-3569|4944953006776257|Erin|Robinson|F|17365 Anderson Lock Apt. 417|Paradis|LA|70080|29.877|-90.4352|1556|Soil scientist|1991-02-22|202957696746|adults_2550_female_rural.json|bb3c05a91d2348a03ff9d83e0781ab46|2005-12-24|03:05:01|1135373701|shopping_net|644.61|1|fraud_Reichert, Rowe and Mraz|30.344475|-90.434642
129-92-3569|4944953006776257|Erin|Robinson|F|17365 Anderson Lock Apt. 417|Paradis|LA|70080|29.877|-90.4352|1556|Soil scientist|1991-02-22|202957696746|adults_2550_female_rural.json|520c965bc25febd7ee36eabff22ddea9|2005-12-24|03:12:56|1135374176|misc_net|991.22|1|fraud_Jaskolski-Vandervort|29.354787|-90.239313
129-92-3569|4944953006776257|Erin|Robinson|F|17365 Anderson Lock Apt. 417|Paradis|LA|70080|29.877|-90.4352|1556|Soil scientist|1991-02-22|202957696746|adults_2550_female_rural.json|aa92c08876402a718fbaa42fca3b268f|2005-12-25|12:43:40|1135494820|home|244.39|1|fraud_Botsford PLC|30.551701|-91.421591
129-92-3569|4944953006776257|Erin|Robinson|F|17365 Anderson Lock Apt. 417|Paradis|LA|70080|29.877|-90.4352|1556|Soil scientist|1991-02-22|202957696746|adults_2550_female_rural.json|f43973fab7bc9db31ad032ee9bc23b8f|2005-12-25|14:48:41|1135502321|kids_pets|18.14|1|fraud_Hammes-Beatty|30.260808|-90.845850
129-92-3569|4944953006776257|Erin|Robinson|F|17365 Anderson Lock Apt. 417|Paradis|LA|70080|29.877|-90.4352|1556|Soil scientist|1991-02-22|202957696746|adults_2550_female_rural.json|17018dc4039647bb0ad025fa123344be|2005-12-25|22:47:19|1135531039|kids_pets|21.61|1|fraud_Roberts, Daniel and Macejkovic|29.222718|-90.891468
129-92-3569|4944953006776257|Erin|Robinson|F|17365 Anderson Lock Apt. 417|Paradis|LA|70080|29.877|-90.4352|1556|Soil scientist|1991-02-22|202957696746|adults_2550_female_rural.json|1d93a6d6cc7b5c84ac832f584601fde2|2005-06-27|01:06:48|1119814608|grocery_pos|66.64|0|fraud_Bailey-Morar|30.770241|-89.740289
129-92-3569|4944953006776257|Erin|Robinson|F|17365 Anderson Lock Apt. 417|Paradis|LA|70080|29.877|-90.4352|1556|Soil scientist|1991-02-22|202957696746|adults_2550_female_rural.json|f210da8ab8995919c2e46ca0ec06aa32|2005-07-14|06:15:03|1121301903|grocery_pos|67.32|0|fraud_Strosin-Cruickshank|30.428927|-90.530948
129-92-3569|4944953006776257|Erin|Robinson|F|17365 Anderson Lock Apt. 417|Paradis|LA|70080|29.877|-90.4352|1556|Soil scientist|1991-02-22|202957696746|adults_2550_female_rural.json|50ea500c1853218fb3c3fd65e518f2bf|2005-07-23|02:37:03|1122066423|misc_net|60.24|0|fraud_Lebsack and Sons|29.897114|-90.415966
