ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
609-84-9379|4489420466489667606|Erin|Graham|F|45657 Morgan Burgs|Heath|OH|43056|40.0197|-82.3875|17439|Teacher, English as a foreign language|2003-11-03|860928862867|young_adults_female_urban.json|772a77868e752abde9a9fbd1a49cca0b|2005-10-30|00:32:40|1130612560|grocery_net|11.10|1|fraud_Spinka Inc|40.582773|-81.496691
609-84-9379|4489420466489667606|Erin|Graham|F|45657 Morgan Burgs|Heath|OH|43056|40.0197|-82.3875|17439|Teacher, English as a foreign language|2003-11-03|860928862867|young_adults_female_urban.json|c4f9b0a942e9091deda9ba8f58eea68f|2005-10-30|00:05:25|1130610925|grocery_pos|8.81|1|fraud_Cole PLC|39.860309|-82.588354
609-84-9379|4489420466489667606|Erin|Graham|F|45657 Morgan Burgs|Heath|OH|43056|40.0197|-82.3875|17439|Teacher, English as a foreign language|2003-11-03|860928862867|young_adults_female_urban.json|7db9731ffe72f000e8b3d60245ca72a5|2005-10-30|01:44:02|1130616842|gas_transport|8.92|1|fraud_Parisian and Sons|40.344004|-82.588832
609-84-9379|4489420466489667606|Erin|Graham|F|45657 Morgan Burgs|Heath|OH|43056|40.0197|-82.3875|17439|Teacher, English as a foreign language|2003-11-03|860928862867|young_adults_female_urban.json|ef9b043e16afe15e55f3afb5e7c6356d|2005-10-30|02:03:31|1130618011|gas_transport|10.27|1|fraud_Heller-Langosh|40.046674|-83.000780
609-84-9379|4489420466489667606|Erin|Graham|F|45657 Morgan Burgs|Heath|OH|43056|40.0197|-82.3875|17439|Teacher, English as a foreign language|2003-11-03|860928862867|young_adults_female_urban.json|4129d3344c9db2c137ca3521aa0efb9f|2005-10-30|00:14:03|1130611443|grocery_pos|291.19|1|fraud_O'Keefe-Hudson|39.184162|-81.628788
609-84-9379|4489420466489667606|Erin|Graham|F|45657 Morgan Burgs|Heath|OH|43056|40.0197|-82.3875|17439|Teacher, English as a foreign language|2003-11-03|860928862867|young_adults_female_urban.json|63e80770dd28a5879b6fe7059e7dd563|2005-10-30|05:55:32|1130631932|gas_transport|270.30|1|fraud_Rodriguez Group|39.466557|-81.431493
609-84-9379|4489420466489667606|Erin|Graham|F|45657 Morgan Burgs|Heath|OH|43056|40.0197|-82.3875|17439|Teacher, English as a foreign language|2003-11-03|860928862867|young_adults_female_urban.json|c7e8063787a1be9b11affb3035d4cdb4|2005-10-30|05:09:34|1130629174|grocery_pos|317.07|1|fraud_Schamberger-O'Keefe|39.314108|-81.846291
609-84-9379|4489420466489667606|Erin|Graham|F|45657 Morgan Burgs|Heath|OH|43056|40.0197|-82.3875|17439|Teacher, English as a foreign language|2003-11-03|860928862867|young_adults_female_urban.json|276c56316f16b615ab2d30b0fcba99e7|2005-10-30|10:22:17|1130647937|grocery_pos|305.03|1|fraud_Casper, Hand and Zulauf|40.236984|-82.336266
609-84-9379|4489420466489667606|Erin|Graham|F|45657 Morgan Burgs|Heath|OH|43056|40.0197|-82.3875|17439|Teacher, English as a foreign language|2003-11-03|860928862867|young_adults_female_urban.json|2b0e626e5aa868690d76481151d6decb|2005-10-30|03:59:57|1130624997|grocery_pos|274.02|1|fraud_Murray-Smitham|40.909306|-82.519425
609-84-9379|4489420466489667606|Erin|Graham|F|45657 Morgan Burgs|Heath|OH|43056|40.0197|-82.3875|17439|Teacher, English as a foreign language|2003-11-03|860928862867|young_adults_female_urban.json|b25d2b9c2fe9aaf94c7f4a58f309e28e|2005-10-30|02:18:47|1130618927|misc_net|878.69|1|fraud_Huel Ltd|39.194938|-81.702096
