ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
888-84-2079|3532536729466718|Madeline|Beard|F|8457 Murphy Alley|Tupelo|MS|38801|34.2538|-88.7209|47156|Chief Financial Officer|1978-06-08|697753726506|adults_2550_female_urban.json|ca8d4625feef1356aab7b2f33ed6027a|2005-06-13|01:45:26|1118607326|grocery_pos|352.36|1|fraud_Rutherford-Mertz|34.302610|-87.795266
888-84-2079|3532536729466718|Madeline|Beard|F|8457 Murphy Alley|Tupelo|MS|38801|34.2538|-88.7209|47156|Chief Financial Officer|1978-06-08|697753726506|adults_2550_female_urban.json|f0b2d71274d47b4284506f2386efaad2|2005-06-14|04:28:07|1118703487|food_dining|110.86|1|fraud_Konopelski, Schneider and Hartmann|34.513098|-87.984873
888-84-2079|3532536729466718|Madeline|Beard|F|8457 Murphy Alley|Tupelo|MS|38801|34.2538|-88.7209|47156|Chief Financial Officer|1978-06-08|697753726506|adults_2550_female_urban.json|61ce211792192f147035276cc512d24c|2005-06-14|23:13:02|1118770982|personal_care|19.43|1|fraud_Medhurst, Cartwright and Ebert|34.232881|-89.651474
888-84-2079|3532536729466718|Madeline|Beard|F|8457 Murphy Alley|Tupelo|MS|38801|34.2538|-88.7209|47156|Chief Financial Officer|1978-06-08|697753726506|adults_2550_female_urban.json|3c808aafa0bce34c7d5de8ade0f75db1|2005-06-14|22:02:58|1118766778|personal_care|19.20|1|fraud_Schoen, Nienow and Bauch|33.789707|-87.733609
888-84-2079|3532536729466718|Madeline|Beard|F|8457 Murphy Alley|Tupelo|MS|38801|34.2538|-88.7209|47156|Chief Financial Officer|1978-06-08|697753726506|adults_2550_female_urban.json|3c57b9d0daf2da0216af915faa8e08a5|2005-04-17|02:58:37|1113686917|gas_transport|81.83|0|fraud_Prohaska-Murray|34.762223|-89.353269
888-84-2079|3532536729466718|Madeline|Beard|F|8457 Murphy Alley|Tupelo|MS|38801|34.2538|-88.7209|47156|Chief Financial Officer|1978-06-08|697753726506|adults_2550_female_urban.json|ecdbb7653dfe6633220160e3021ebf94|2005-06-19|11:00:09|1119159009|grocery_pos|59.40|0|fraud_Moen, Reinger and Murphy|34.104433|-88.329107
888-84-2079|3532536729466718|Madeline|Beard|F|8457 Murphy Alley|Tupelo|MS|38801|34.2538|-88.7209|47156|Chief Financial Officer|1978-06-08|697753726506|adults_2550_female_urban.json|9530db3886ca51ae3bc411ee41e81d78|2005-04-12|00:24:17|1113245657|gas_transport|71.83|0|fraud_Marks Inc|34.772137|-87.724163
888-84-2079|3532536729466718|Madeline|Beard|F|8457 Murphy Alley|Tupelo|MS|38801|34.2538|-88.7209|47156|Chief Financial Officer|1978-06-08|697753726506|adults_2550_female_urban.json|089bab53f34691056e5e237e0fa6e67f|2005-06-11|08:27:06|1118458626|grocery_pos|120.08|0|fraud_Rutherford-Mertz|34.533124|-88.330227
888-84-2079|3532536729466718|Madeline|Beard|F|8457 Murphy Alley|Tupelo|MS|38801|34.2538|-88.7209|47156|Chief Financial Officer|1978-06-08|697753726506|adults_2550_female_urban.json|23e2c5774fa5c9679667fa589e6bbad6|2005-07-10|03:57:43|1120948063|misc_pos|54.85|0|fraud_Wiza, Schaden and Stark|34.052699|-88.688205
888-84-2079|3532536729466718|Madeline|Beard|F|8457 Murphy Alley|Tupelo|MS|38801|34.2538|-88.7209|47156|Chief Financial Officer|1978-06-08|697753726506|adults_2550_female_urban.json|5690fa276677e6eb33dde08ea72a3cf4|2005-07-05|07:49:06|1120529946|misc_net|88.22|0|fraud_Corwin-Gorczany|34.010983|-89.714434
888-84-2079|3532536729466718|Madeline|Beard|F|8457 Murphy Alley|Tupelo|MS|38801|34.2538|-88.7209|47156|Chief Financial Officer|1978-06-08|697753726506|adults_2550_female_urban.json|ed7764dac116d34b6e4fcfec9ccdc4a5|2005-06-08|11:56:20|1118211980|grocery_pos|66.86|0|fraud_DuBuque LLC|34.851728|-89.521187
888-84-2079|3532536729466718|Madeline|Beard|F|8457 Murphy Alley|Tupelo|MS|38801|34.2538|-88.7209|47156|Chief Financial Officer|1978-06-08|697753726506|adults_2550_female_urban.json|3967cda95f8725c367ff9e59261d6b3a|2005-05-28|07:29:41|1117245581|grocery_pos|54.12|0|fraud_Vandervort-Funk|34.526719|-88.989570
888-84-2079|3532536729466718|Madeline|Beard|F|8457 Murphy Alley|Tupelo|MS|38801|34.2538|-88.7209|47156|Chief Financial Officer|1978-06-08|697753726506|adults_2550_female_urban.json|73d07f76ab95b2d850fa46a81a4a068a|2005-05-27|10:50:09|1117171209|grocery_pos|56.70|0|fraud_Stracke-Lemke|35.167950|-89.218133
888-84-2079|3532536729466718|Madeline|Beard|F|8457 Murphy Alley|Tupelo|MS|38801|34.2538|-88.7209|47156|Chief Financial Officer|1978-06-08|697753726506|adults_2550_female_urban.json|f98f9242d2cebc8d7c050957acb2b63e|2005-07-01|03:05:19|1120167319|misc_net|65.47|0|fraud_Kunde-Sanford|33.712998|-89.278527
888-84-2079|3532536729466718|Madeline|Beard|F|8457 Murphy Alley|Tupelo|MS|38801|34.2538|-88.7209|47156|Chief Financial Officer|1978-06-08|697753726506|adults_2550_female_urban.json|23f9f0bcf42e15fd9ae2b4d83d555f74|2005-07-24|09:58:43|1122179323|misc_pos|73.40|0|fraud_Wisozk and Sons|33.736962|-89.093701
888-84-2079|3532536729466718|Madeline|Beard|F|8457 Murphy Alley|Tupelo|MS|38801|34.2538|-88.7209|47156|Chief Financial Officer|1978-06-08|697753726506|adults_2550_female_urban.json|4d9fa7af4ebac9ae3f7c1e8f95ff426a|2005-07-08|00:07:00|1120761420|misc_net|59.49|0|fraud_Durgan-Auer|34.967672|-89.543986
888-84-2079|3532536729466718|Madeline|Beard|F|8457 Murphy Alley|Tupelo|MS|38801|34.2538|-88.7209|47156|Chief Financial Officer|1978-06-08|697753726506|adults_2550_female_urban.json|418f938cfa25a020b35ae83ce1d987e9|2005-04-23|03:13:36|1114206216|gas_transport|65.91|0|fraud_Lind, Huel and McClure|33.859227|-88.523405
888-84-2079|3532536729466718|Madeline|Beard|F|8457 Murphy Alley|Tupelo|MS|38801|34.2538|-88.7209|47156|Chief Financial Officer|1978-06-08|697753726506|adults_2550_female_urban.json|d50553990634e078e086c06ee8fc3ea2|2005-04-30|04:45:25|1114816525|grocery_net|54.42|0|fraud_Ferry, Reichel and DuBuque|34.551861|-88.505094
888-84-2079|3532536729466718|Madeline|Beard|F|8457 Murphy Alley|Tupelo|MS|38801|34.2538|-88.7209|47156|Chief Financial Officer|1978-06-08|697753726506|adults_2550_female_urban.json|065cfa70f5d8f2d6ce7fc69fa9eb4725|2005-04-17|08:10:43|1113705643|gas_transport|77.30|0|fraud_Kutch, Hermiston and Farrell|34.704763|-87.910363
