ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
860-08-4836|4571983863842|Michael|Williams|M|6580 Julia Flats Suite 359|West Cornwall|CT|06796|41.8689|-73.3313|1009|Sports coach|2002-12-24|664596582306|young_adults_male_rural.json|1b4cf895c49532ce99315d965837226a|2005-05-16|00:33:46|1116183826|grocery_pos|8.10|1|fraud_Schultz, Simonis and Little|42.738773|-74.101740
860-08-4836|4571983863842|Michael|Williams|M|6580 Julia Flats Suite 359|West Cornwall|CT|06796|41.8689|-73.3313|1009|Sports coach|2002-12-24|664596582306|young_adults_male_rural.json|ed8c0b2818266a4f24755f2dbc727454|2005-05-16|00:56:52|1116185212|gas_transport|294.83|1|fraud_Erdman-Kertzmann|42.294061|-74.050546
860-08-4836|4571983863842|Michael|Williams|M|6580 Julia Flats Suite 359|West Cornwall|CT|06796|41.8689|-73.3313|1009|Sports coach|2002-12-24|664596582306|young_adults_male_rural.json|9cf85e7e0301048b5bc08975a57e09ad|2005-05-16|03:37:59|1116194879|grocery_pos|270.10|1|fraud_Rowe, Batz and Goodwin|42.097207|-72.384467
860-08-4836|4571983863842|Michael|Williams|M|6580 Julia Flats Suite 359|West Cornwall|CT|06796|41.8689|-73.3313|1009|Sports coach|2002-12-24|664596582306|young_adults_male_rural.json|054ddae215bb93d666b6ac06120de068|2005-05-16|00:22:07|1116183127|grocery_pos|306.61|1|fraud_Vandervort-Funk|41.269194|-73.171830
860-08-4836|4571983863842|Michael|Williams|M|6580 Julia Flats Suite 359|West Cornwall|CT|06796|41.8689|-73.3313|1009|Sports coach|2002-12-24|664596582306|young_adults_male_rural.json|5ad3ca5e0db49fffe0e5973624142798|2005-05-17|23:46:05|1116353765|shopping_net|864.78|1|fraud_Rempel Inc|41.539868|-73.920865
860-08-4836|4571983863842|Michael|Williams|M|6580 Julia Flats Suite 359|West Cornwall|CT|06796|41.8689|-73.3313|1009|Sports coach|2002-12-24|664596582306|young_adults_male_rural.json|d9143e4582388dd55c30cd8237fb862e|2005-05-17|19:32:04|1116338524|shopping_net|945.02|1|fraud_Ankunding LLC|42.689471|-72.507527
860-08-4836|4571983863842|Michael|Williams|M|6580 Julia Flats Suite 359|West Cornwall|CT|06796|41.8689|-73.3313|1009|Sports coach|2002-12-24|664596582306|young_adults_male_rural.json|ca09124d880ceab3781d60cc7d1f3c14|2005-05-16|23:16:33|1116265593|misc_net|1056.35|1|fraud_Johnson, Runolfsdottir and Mayer|41.998590|-73.185972
860-08-4836|4571983863842|Michael|Williams|M|6580 Julia Flats Suite 359|West Cornwall|CT|06796|41.8689|-73.3313|1009|Sports coach|2002-12-24|664596582306|young_adults_male_rural.json|de92c8c020f792d6777edb7bfef164c2|2005-05-17|22:49:15|1116350355|shopping_net|957.22|1|fraud_Reichert, Huels and Hoppe|41.447591|-73.645881
860-08-4836|4571983863842|Michael|Williams|M|6580 Julia Flats Suite 359|West Cornwall|CT|06796|41.8689|-73.3313|1009|Sports coach|2002-12-24|664596582306|young_adults_male_rural.json|12006fb940140203cb5aea2e301b26c3|2005-05-16|23:23:48|1116266028|misc_net|1013.80|1|fraud_Zemlak Group|41.544106|-73.433344
860-08-4836|4571983863842|Michael|Williams|M|6580 Julia Flats Suite 359|West Cornwall|CT|06796|41.8689|-73.3313|1009|Sports coach|2002-12-24|664596582306|young_adults_male_rural.json|320689957caa5c29d27a2070ce6589b1|2005-05-17|22:40:09|1116349809|shopping_net|889.01|1|fraud_Heathcote LLC|42.081394|-73.540662
