ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|ab80eba3ae0e7d5f0ab21f0dab71f62d|2006-03-06|01:23:27|1141588407|shopping_net|347.17|1|fraud_Kassulke PLC|35.489420|-101.715021
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|636f763aa39117b74e3e97247b6629da|2006-03-07|01:03:13|1141673593|food_dining|796.80|1|fraud_Zboncak LLC|35.962387|-102.348191
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|6169a322f0eb8c0738f97424038877b9|2006-03-06|07:50:08|1141611608|grocery_pos|910.21|1|fraud_Kiehn-Emmerich|34.268422|-101.283301
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|d3991de7473d40b54b4187bd2eb5baa2|2006-03-06|06:39:08|1141607348|misc_net|7.93|1|fraud_Tillman, Fritsch and Schmitt|35.616219|-101.593998
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|d67e956c7e312ef2c91eab9d8c856b87|2006-03-06|02:36:22|1141592782|misc_net|1084.52|1|fraud_Bogisich-Homenick|35.676338|-102.273826
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|80e17948f1ebed014c3b45777b788dbd|2006-03-06|03:43:53|1141596833|misc_pos|892.15|1|fraud_Flatley Group|35.347939|-101.345088
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|3347e674feb4d996be5c1bdde8671744|2006-03-07|03:36:15|1141682775|food_dining|126.30|1|fraud_Lesch, D'Amore and Brown|35.811311|-102.763188
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|abe148ae16e36dce8b96cbac83e7e386|2006-03-06|00:08:21|1141583901|shopping_pos|116.97|1|fraud_Douglas, Schneider and Turner|34.826584|-101.425490
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|7f6f4fc21d33af8dd5e56b3e18d30c59|2006-03-07|12:48:25|1141715905|kids_pets|25.54|1|fraud_Cartwright PLC|34.545255|-101.291411
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|f4c5cf3207a8199609a1815cf7ff05c8|2006-03-07|20:10:43|1141742443|health_fitness|277.74|1|fraud_Ledner, Hartmann and Feest|34.297720|-101.721391
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|ad109b525159e541d4a996533042a7f3|2006-03-07|23:53:52|1141755832|personal_care|20.94|1|fraud_Hahn, Bahringer and McLaughlin|35.836955|-101.422888
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|7b435f6d8e478750bff8eed4af46ffb0|2006-03-07|17:10:28|1141731628|home|18.08|1|fraud_Reilly LLC|35.679844|-102.262701
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|412bcf82e66bb025a55c1a12b12ba4c2|2006-03-07|23:40:58|1141755058|personal_care|17.89|1|fraud_Parker-Kunde|35.319804|-102.516104
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|3836b18f1058401c114e5dadb7433ec5|2005-07-03|08:02:22|1120357942|misc_net|62.79|0|fraud_Lehner, Mosciski and King|35.427675|-102.536258
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|fb6e67fe3fbbb85110846c8c81bcea38|2005-07-19|10:39:13|1121749753|misc_pos|66.88|0|fraud_Flatley Group|34.990954|-102.155271
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|c22333ee72ed5beaf6b21f25c0fccd11|2005-06-17|09:57:54|1118982474|grocery_pos|72.04|0|fraud_Kutch and Sons|35.131315|-101.426014
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|3914e558d9de91b08647dd25c6e5511f|2005-06-12|07:38:09|1118542089|grocery_pos|51.80|0|fraud_Bailey-Morar|35.188044|-100.991795
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|666e97a809b91b2dfc29542e4c643b86|2005-06-02|07:52:33|1117678953|grocery_pos|83.71|0|fraud_Hudson-Ratke|34.448223|-102.175383
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|55350ffada645461111000cdb7ae2981|2005-04-18|01:11:35|1113766895|gas_transport|89.59|0|fraud_Bartoletti-Wunsch|35.751928|-102.400096
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|a42633380be53b6be7af6f8154c2c83e|2005-07-08|11:17:35|1120801655|misc_net|51.45|0|fraud_Ruecker Group|34.822862|-101.982119
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|371a12fd14780c76ffbfa068fb43f661|2005-06-08|05:31:21|1118188881|grocery_pos|64.84|0|fraud_Lockman, West and Runte|35.197017|-102.201812
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|8ad157474c05df21f1298ecd38daef4f|2005-05-22|08:35:48|1116731148|grocery_pos|65.85|0|fraud_Kovacek, Dibbert and Ondricka|35.087425|-101.745416
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|608d24edfc62f34ffd7deb003f9f09fc|2005-06-30|03:13:44|1120081424|misc_net|52.86|0|fraud_Volkman Ltd|35.095044|-102.154216
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|bd9e7ceacad19670dea5fa67a9aa9a0f|2005-06-21|06:03:36|1119314016|grocery_pos|69.87|0|fraud_Rau and Sons|35.971967|-100.994738
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|89f41bfccda842d4e33162244a8e1a64|2005-06-18|04:02:46|1119047566|grocery_pos|72.59|0|fraud_Heller, Gutmann and Zieme|34.116203|-101.005570
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|180fd3eb1985e611da30ef48e4b7219e|2005-07-16|09:31:16|1121486476|misc_pos|76.87|0|fraud_Monahan, Bogisich and Ledner|35.521103|-102.016917
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|f36b1375cde0dcaa9f70792b0d2f5527|2005-05-22|09:40:44|1116735044|grocery_pos|63.19|0|fraud_Kiehn Inc|34.129679|-102.930665
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|860085a6d6e221b8c10f5ee095e4ca4b|2005-04-21|11:24:59|1114062899|gas_transport|108.76|0|fraud_Harris Inc|34.157322|-101.484067
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|f4e15e7de8106885d1e5ab14cf147c9a|2005-06-05|11:44:04|1117952044|grocery_pos|44.52|0|fraud_Heller, Gutmann and Zieme|35.374314|-102.273047
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|49fa1d8cac43f313385a30cce5da8164|2005-05-21|00:54:45|1116617085|grocery_net|48.19|0|fraud_Smitham-Schiller|34.326122|-102.832832
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|bb3ebd0b0b623ff6ddbf39038d3de0b8|2005-04-12|00:11:58|1113244918|gas_transport|66.35|0|fraud_Kutch, Hermiston and Farrell|35.583515|-102.852886
479-94-0888|4065133387262473|Danielle|Leblanc|F|108 Tanya Terrace Apt. 267|Amarillo|TX|79119|35.0642|-101.9743|220580|Quarry manager|1976-12-27|950105810049|adults_2550_female_urban.json|8c0259bcf0aee75f3a3fb59115de40eb|2005-07-02|09:18:04|1120276084|misc_net|64.87|0|fraud_Lebsack and Sons|35.802208|-101.545001
