ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
007-51-5444|3557569245937524|Vincent|Novak|M|793 Bennett Viaduct Suite 519|Annandale|VA|22003|38.8307|-77.2142|55990|Engineer, communications|1992-05-14|199911954718|adults_2550_male_urban.json|9fdde019e9bb86e79afe12d8d3c41bc4|2006-01-28|07:21:11|1138413071|grocery_pos|11.21|1|fraud_Cartwright-Harris|38.320776|-77.140751
007-51-5444|3557569245937524|Vincent|Novak|M|793 Bennett Viaduct Suite 519|Annandale|VA|22003|38.8307|-77.2142|55990|Engineer, communications|1992-05-14|199911954718|adults_2550_male_urban.json|192a424e98dd2c666355ba51d893ea39|2006-01-28|02:42:33|1138396353|misc_net|277.08|1|fraud_Lebsack and Sons|37.922925|-77.225381
007-51-5444|3557569245937524|Vincent|Novak|M|793 Bennett Viaduct Suite 519|Annandale|VA|22003|38.8307|-77.2142|55990|Engineer, communications|1992-05-14|199911954718|adults_2550_male_urban.json|24f29be5cc141c27fa3f773d80c76873|2006-01-28|01:23:26|1138391606|misc_net|727.02|1|fraud_Huel Ltd|38.137684|-76.884407
007-51-5444|3557569245937524|Vincent|Novak|M|793 Bennett Viaduct Suite 519|Annandale|VA|22003|38.8307|-77.2142|55990|Engineer, communications|1992-05-14|199911954718|adults_2550_male_urban.json|ec1b04d2000ebd178efcd1d1143bc0e5|2006-01-28|02:18:24|1138394904|gas_transport|915.40|1|fraud_Kling Inc|38.006952|-77.020674
007-51-5444|3557569245937524|Vincent|Novak|M|793 Bennett Viaduct Suite 519|Annandale|VA|22003|38.8307|-77.2142|55990|Engineer, communications|1992-05-14|199911954718|adults_2550_male_urban.json|a1b756f3a8b95060ff9c22f71779f885|2006-01-29|23:11:49|1138556509|shopping_net|774.40|1|fraud_Gerlach Inc|38.322520|-77.854819
007-51-5444|3557569245937524|Vincent|Novak|M|793 Bennett Viaduct Suite 519|Annandale|VA|22003|38.8307|-77.2142|55990|Engineer, communications|1992-05-14|199911954718|adults_2550_male_urban.json|b953bcb57d75a007ba51b29b0021a845|2006-01-29|22:04:39|1138552479|food_dining|921.05|1|fraud_Kutch, Steuber and Gerhold|39.223930|-76.432910
007-51-5444|3557569245937524|Vincent|Novak|M|793 Bennett Viaduct Suite 519|Annandale|VA|22003|38.8307|-77.2142|55990|Engineer, communications|1992-05-14|199911954718|adults_2550_male_urban.json|05ec3b00d885707952c2421b5ce2c328|2006-01-29|22:13:04|1138552984|shopping_net|118.36|1|fraud_Goyette Inc|39.216772|-77.625725
007-51-5444|3557569245937524|Vincent|Novak|M|793 Bennett Viaduct Suite 519|Annandale|VA|22003|38.8307|-77.2142|55990|Engineer, communications|1992-05-14|199911954718|adults_2550_male_urban.json|634fb799f46efbb47cc1ae4217aeb58e|2005-06-21|03:07:15|1119303435|grocery_pos|63.87|0|fraud_Koepp-Parker|39.378741|-78.135327
007-51-5444|3557569245937524|Vincent|Novak|M|793 Bennett Viaduct Suite 519|Annandale|VA|22003|38.8307|-77.2142|55990|Engineer, communications|1992-05-14|199911954718|adults_2550_male_urban.json|92481e036807b92b3f5c98c9f3ee97d7|2005-04-19|01:52:27|1113855747|gas_transport|64.58|0|fraud_Cummings LLC|38.573461|-76.697798
007-51-5444|3557569245937524|Vincent|Novak|M|793 Bennett Viaduct Suite 519|Annandale|VA|22003|38.8307|-77.2142|55990|Engineer, communications|1992-05-14|199911954718|adults_2550_male_urban.json|f5957075c45541f7c9784e071f5334e9|2005-06-19|07:41:57|1119147117|grocery_pos|72.28|0|fraud_Doyle Ltd|39.712982|-76.586837
